case,ordinal,address,element_size,alignment,offset,extent,column_capacity,mod64,mod4096,mod65536,next_stride,next_gap,field_path
214,2,4517233775232,4,64,1200768,400128,100032,0,640,21120,400320,192,float_biases
214,3,4517234175552,1,64,1601088,100032,100032,0,3648,28224,100224,192,tasks
214,4,4517234275776,4,64,1701312,400128,100032,0,1472,62912,400320,192,locations.xs
214,5,4517234676096,4,64,2101632,400128,100032,0,384,4480,400320,192,locations.ys
214,6,4517235076416,4,64,2501952,400128,100032,0,3392,11584,400320,192,locations.zs
214,7,4517235476736,4,64,2902272,400128,100032,0,2304,18688,400320,192,desired_move_locations.xs
214,8,4517235877056,4,64,3302592,400128,100032,0,1216,25792,400320,192,desired_move_locations.ys
214,9,4517236277376,4,64,3702912,400128,100032,0,128,32896,400320,192,desired_move_locations.zs
214,10,4517236677696,4,64,4103232,400128,100032,0,3136,40000,400320,192,aim_directions.xs
214,11,4517237078016,4,64,4503552,400128,100032,0,2048,47104,400320,192,aim_directions.ys
214,12,4517237478336,4,64,4903872,400128,100032,0,960,54208,400320,192,aim_directions.zs
214,13,4517237878656,4,64,5304192,400128,100032,0,3968,61312,400320,192,desired_aiming_directions.xs
214,14,4517238278976,4,64,5704512,400128,100032,0,2880,2880,400320,192,desired_aiming_directions.ys
214,15,4517238679296,4,64,6104832,400128,100032,0,1792,9984,400320,192,desired_aiming_directions.zs
214,16,4517239079616,4,64,6505152,400128,100032,0,704,17088,400320,192,movement_directions.xs
214,17,4517239479936,4,64,6905472,400128,100032,0,3712,24192,400320,192,movement_directions.ys
214,18,4517239880256,4,64,7305792,400128,100032,0,2624,31296,400320,192,movement_directions.zs
214,19,4517240280576,4,64,7706112,400128,100032,0,1536,38400,400320,192,velocities.xs
214,20,4517240680896,4,64,8106432,400128,100032,0,448,45504,400320,192,velocities.ys
214,21,4517241081216,4,64,8506752,400128,100032,0,3456,52608,400320,192,velocities.zs
214,22,4517241481536,4,64,8907072,400128,100032,0,2368,59712,400320,192,move_distances
214,23,4517241881856,4,64,9307392,400128,100032,0,1280,1280,400320,192,speeds
214,24,4517242282176,1,64,9707712,100032,100032,0,192,8384,100224,192,teams
214,25,4517242382400,4,64,9807936,400128,100032,0,2112,43072,400320,192,healths
214,26,4517242782720,8,64,10208256,800256,100032,0,1024,50176,800448,192,parent_handles
214,27,4517243583168,1,64,11008704,100032,100032,0,2752,64192,100224,192,awareness_scan_countdowns.counters
214,28,4517243683392,2,64,11108928,200064,100032,0,576,33344,200256,192,navigation_update_countdowns.remaining_ticks
214,29,4517243883648,2,64,11309184,200064,100032,0,128,36992,200256,192,navigation_update_countdowns.periods
214,30,4517244083904,4,64,11509440,400128,100032,0,3776,40640,400320,192,separation_steering.xs
214,31,4517244484224,4,64,11909760,400128,100032,0,2688,47744,400320,192,separation_steering.ys
214,32,4517244884544,4,64,12310080,400128,100032,0,1600,54848,400320,192,separation_steering.zs
214,33,4517245284864,1,64,12710400,100032,100032,0,512,61952,100224,192,navigation_risk_tiers
214,34,4517245385088,1,64,12810624,100032,100032,0,2432,31104,100224,192,navigation_lower_risk_scan_counts
214,35,4517245485312,1,64,12910848,100032,100032,0,256,256,100224,192,avoidance_choice_indices
214,36,4517245585536,1,64,13011072,100032,100032,0,2176,34944,100224,192,avoidance_clear_scan_counts
214,37,4517245685760,2,64,13111296,200064,100032,0,0,4096,200256,192,attack_reposition_countdowns.counters
214,38,4517245886016,2,64,13311552,200064,100032,0,3648,7744,200256,192,attack_cooldowns.counters
214,39,4517246086272,8,64,13511808,800256,100032,0,3200,11392,800448,192,target_handles
214,40,4517246886720,4,64,14312256,400128,100032,0,832,25408,400320,192,target_locations.xs
214,41,4517247287040,4,64,14712576,400128,100032,0,3840,32512,400320,192,target_locations.ys
214,42,4517247687360,4,64,15112896,400128,100032,0,2752,39616,400320,192,target_locations.zs
214,43,4517248087680,4,64,15513216,400128,100032,0,1664,46720,400320,192,target_velocities.xs
214,44,4517248488000,4,64,15913536,400128,100032,0,576,53824,400320,192,target_velocities.ys
214,45,4517248888320,4,64,16313856,400128,100032,0,3584,60928,400320,192,target_velocities.zs
214,46,4517249288640,4,64,16714176,400128,100032,0,2496,2496,400320,192,target_directions.xs
214,47,4517249688960,4,64,17114496,400128,100032,0,1408,9600,400320,192,target_directions.ys
214,48,4517250089280,4,64,17514816,400128,100032,0,320,16704,400320,192,target_directions.zs
214,49,4517250489600,4,64,17915136,400128,100032,0,3328,23808,400320,192,intercept_times
214,50,4517250889920,4,64,18315456,400128,100032,0,2240,30912,400320,192,target_distance_sq
214,51,4517251290240,4,64,18715776,400128,100032,0,1152,38016,400320,192,target_distances
214,52,4517251690560,4,64,19116096,400128,100032,0,64,45120,,,target_radii
215,0,4555081973760,1,64,0,131072,131072,0,0,0,131072,0,bundle0.flags
215,1,4555082104832,2,64,131072,262144,131072,0,0,0,262144,0,bundle0.counters
215,2,4555082366976,4,64,393216,524288,131072,0,0,0,524288,0,bundle0.counts
215,3,4555082891264,8,64,917504,1048576,131072,0,0,0,1048576,0,bundle0.totals
215,4,4555083939840,3,64,1966080,393216,131072,0,0,0,393216,0,bundle0.payloads
215,5,4555084333056,4,64,2359296,524288,131072,0,0,0,524288,0,bundle0.values
215,6,4555084857344,8,64,2883584,1048576,131072,0,0,0,1048576,0,bundle0.rates
215,7,4555085905920,1,64,3932160,131072,131072,0,0,0,131072,0,bundle1.flags
215,8,4555086036992,2,64,4063232,262144,131072,0,0,0,262144,0,bundle1.counters
215,9,4555086299136,4,64,4325376,524288,131072,0,0,0,524288,0,bundle1.counts
215,10,4555086823424,8,64,4849664,1048576,131072,0,0,0,1048576,0,bundle1.totals
215,11,4555087872000,3,64,5898240,393216,131072,0,0,0,393216,0,bundle1.payloads
215,12,4555088265216,4,64,6291456,524288,131072,0,0,0,524288,0,bundle1.values
215,13,4555088789504,8,64,6815744,1048576,131072,0,0,0,1048576,0,bundle1.rates
215,14,4555089838080,1,64,7864320,131072,131072,0,0,0,131072,0,bundle2.flags
215,15,4555089969152,2,64,7995392,262144,131072,0,0,0,262144,0,bundle2.counters
215,16,4555090231296,4,64,8257536,524288,131072,0,0,0,524288,0,bundle2.counts
215,17,4555090755584,8,64,8781824,1048576,131072,0,0,0,1048576,0,bundle2.totals
215,18,4555091804160,3,64,9830400,393216,131072,0,0,0,393216,0,bundle2.payloads
215,19,4555092197376,4,64,10223616,524288,131072,0,0,0,524288,0,bundle2.values
215,20,4555092721664,8,64,10747904,1048576,131072,0,0,0,1048576,0,bundle2.rates
215,21,4555093770240,1,64,11796480,131072,131072,0,0,0,131072,0,bundle3.flags
215,22,4555093901312,2,64,11927552,262144,131072,0,0,0,262144,0,bundle3.counters
215,23,4555094163456,4,64,12189696,524288,131072,0,0,0,524288,0,bundle3.counts
215,24,4555094687744,8,64,12713984,1048576,131072,0,0,0,1048576,0,bundle3.totals
215,25,4555095736320,3,64,13762560,393216,131072,0,0,0,393216,0,bundle3.payloads
215,26,4555096129536,4,64,14155776,524288,131072,0,0,0,524288,0,bundle3.values
215,27,4555096653824,8,64,14680064,1048576,131072,0,0,0,1048576,0,bundle3.rates
215,28,4555097702400,1,64,15728640,131072,131072,0,0,0,131072,0,bundle4.flags
215,29,4555097833472,2,64,15859712,262144,131072,0,0,0,262144,0,bundle4.counters
215,30,4555098095616,4,64,16121856,524288,131072,0,0,0,524288,0,bundle4.counts
215,31,4555098619904,8,64,16646144,1048576,131072,0,0,0,1048576,0,bundle4.totals
215,32,4555099668480,3,64,17694720,393216,131072,0,0,0,393216,0,bundle4.payloads
215,33,4555100061696,4,64,18087936,524288,131072,0,0,0,524288,0,bundle4.values
215,34,4555100585984,8,64,18612224,1048576,131072,0,0,0,1048576,0,bundle4.rates
215,35,4555101634560,1,64,19660800,131072,131072,0,0,0,131072,0,bundle5.flags
215,36,4555101765632,2,64,19791872,262144,131072,0,0,0,262144,0,bundle5.counters
215,37,4555102027776,4,64,20054016,524288,131072,0,0,0,524288,0,bundle5.counts
215,38,4555102552064,8,64,20578304,1048576,131072,0,0,0,1048576,0,bundle5.totals
215,39,4555103600640,3,64,21626880,393216,131072,0,0,0,393216,0,bundle5.payloads
215,40,4555103993856,4,64,22020096,524288,131072,0,0,0,524288,0,bundle5.values
215,41,4555104518144,8,64,22544384,1048576,131072,0,0,0,,,bundle5.rates
216,0,4747550195712,8,64,0,524800,65600,0,0,0,524800,0,entity_handles
216,1,4747550720512,4,64,524800,262400,65600,0,512,512,262400,0,integral_biases
216,2,4747550982912,4,64,787200,262400,65600,0,768,768,262400,0,float_biases
216,3,4747551245312,1,64,1049600,65600,65600,0,1024,1024,65600,0,tasks
216,4,4747551310912,4,64,1115200,262400,65600,0,1088,1088,262400,0,locations.xs
216,5,4747551573312,4,64,1377600,262400,65600,0,1344,1344,262400,0,locations.ys
216,6,4747551835712,4,64,1640000,262400,65600,0,1600,1600,262400,0,locations.zs
216,7,4747552098112,4,64,1902400,262400,65600,0,1856,1856,262400,0,desired_move_locations.xs
216,8,4747552360512,4,64,2164800,262400,65600,0,2112,2112,262400,0,desired_move_locations.ys
216,9,4747552622912,4,64,2427200,262400,65600,0,2368,2368,262400,0,desired_move_locations.zs
216,10,4747552885312,4,64,2689600,262400,65600,0,2624,2624,262400,0,aim_directions.xs
216,11,4747553147712,4,64,2952000,262400,65600,0,2880,2880,262400,0,aim_directions.ys
216,12,4747553410112,4,64,3214400,262400,65600,0,3136,3136,262400,0,aim_directions.zs
216,13,4747553672512,4,64,3476800,262400,65600,0,3392,3392,262400,0,desired_aiming_directions.xs
216,14,4747553934912,4,64,3739200,262400,65600,0,3648,3648,262400,0,desired_aiming_directions.ys
216,15,4747554197312,4,64,4001600,262400,65600,0,3904,3904,262400,0,desired_aiming_directions.zs
216,16,4747554459712,4,64,4264000,262400,65600,0,64,4160,262400,0,movement_directions.xs
216,17,4747554722112,4,64,4526400,262400,65600,0,320,4416,262400,0,movement_directions.ys
216,18,4747554984512,4,64,4788800,262400,65600,0,576,4672,262400,0,movement_directions.zs
216,19,4747555246912,4,64,5051200,262400,65600,0,832,4928,262400,0,velocities.xs
216,20,4747555509312,4,64,5313600,262400,65600,0,1088,5184,262400,0,velocities.ys
216,21,4747555771712,4,64,5576000,262400,65600,0,1344,5440,262400,0,velocities.zs
216,22,4747556034112,4,64,5838400,262400,65600,0,1600,5696,262400,0,move_distances
216,23,4747556296512,4,64,6100800,262400,65600,0,1856,5952,262400,0,speeds
216,24,4747556558912,1,64,6363200,65600,65600,0,2112,6208,65600,0,teams
216,25,4747556624512,4,64,6428800,262400,65600,0,2176,6272,262400,0,healths
216,26,4747556886912,8,64,6691200,524800,65600,0,2432,6528,524800,0,parent_handles
216,27,4747557411712,1,64,7216000,65600,65600,0,2944,7040,65600,0,awareness_scan_countdowns.counters
216,28,4747557477312,2,64,7281600,131200,65600,0,3008,7104,131200,0,navigation_update_countdowns.remaining_ticks
216,29,4747557608512,2,64,7412800,131200,65600,0,3136,7232,131200,0,navigation_update_countdowns.periods
216,30,4747557739712,4,64,7544000,262400,65600,0,3264,7360,262400,0,separation_steering.xs
216,31,4747558002112,4,64,7806400,262400,65600,0,3520,7616,262400,0,separation_steering.ys
216,32,4747558264512,4,64,8068800,262400,65600,0,3776,7872,262400,0,separation_steering.zs
216,33,4747558526912,1,64,8331200,65600,65600,0,4032,8128,65600,0,navigation_risk_tiers
216,34,4747558592512,1,64,8396800,65600,65600,0,0,8192,65600,0,navigation_lower_risk_scan_counts
216,35,4747558658112,1,64,8462400,65600,65600,0,64,8256,65600,0,avoidance_choice_indices
216,36,4747558723712,1,64,8528000,65600,65600,0,128,8320,65600,0,avoidance_clear_scan_counts
216,37,4747558789312,2,64,8593600,131200,65600,0,192,8384,131200,0,attack_reposition_countdowns.counters
216,38,4747558920512,2,64,8724800,131200,65600,0,320,8512,131200,0,attack_cooldowns.counters
216,39,4747559051712,8,64,8856000,524800,65600,0,448,8640,524800,0,target_handles
216,40,4747559576512,4,64,9380800,262400,65600,0,960,9152,262400,0,target_locations.xs
216,41,4747559838912,4,64,9643200,262400,65600,0,1216,9408,262400,0,target_locations.ys
216,42,4747560101312,4,64,9905600,262400,65600,0,1472,9664,262400,0,target_locations.zs
216,43,4747560363712,4,64,10168000,262400,65600,0,1728,9920,262400,0,target_velocities.xs
216,44,4747560626112,4,64,10430400,262400,65600,0,1984,10176,262400,0,target_velocities.ys
216,45,4747560888512,4,64,10692800,262400,65600,0,2240,10432,262400,0,target_velocities.zs
216,46,4747561150912,4,64,10955200,262400,65600,0,2496,10688,262400,0,target_directions.xs
216,47,4747561413312,4,64,11217600,262400,65600,0,2752,10944,262400,0,target_directions.ys
216,48,4747561675712,4,64,11480000,262400,65600,0,3008,11200,262400,0,target_directions.zs
216,49,4747561938112,4,64,11742400,262400,65600,0,3264,11456,262400,0,intercept_times
216,50,4747562200512,4,64,12004800,262400,65600,0,3520,11712,262400,0,target_distance_sq
216,51,4747562462912,4,64,12267200,262400,65600,0,3776,11968,262400,0,target_distances
216,52,4747562725312,4,64,12529600,262400,65600,0,4032,12224,,,target_radii
217,0,6579890618368,1,64,0,75008,75008,0,0,0,75072,64,bundle0.flags
217,1,6579890693440,2,64,75072,150016,75008,0,1344,9536,150080,64,bundle0.counters
217,2,6579890843520,4,64,225152,300032,75008,0,3968,28544,300096,64,bundle0.counts
217,3,6579891143616,8,64,525248,600064,75008,0,960,960,600128,64,bundle0.totals
217,4,6579891743744,3,64,1125376,225024,75008,0,3072,11264,225088,64,bundle0.payloads
217,5,6579891968832,4,64,1350464,300032,75008,0,2880,39744,300096,64,bundle0.values
217,6,6579892268928,8,64,1650560,600064,75008,0,3968,12160,600128,64,bundle0.rates
217,7,6579892869056,1,64,2250688,75008,75008,0,1984,22464,75072,64,bundle1.flags
217,8,6579892944128,2,64,2325760,150016,75008,0,3328,32000,150080,64,bundle1.counters
217,9,6579893094208,4,64,2475840,300032,75008,0,1856,51008,300096,64,bundle1.counts
217,10,6579893394304,8,64,2775936,600064,75008,0,2944,23424,600128,64,bundle1.totals
217,11,6579893994432,3,64,3376064,225024,75008,0,960,33728,225088,64,bundle1.payloads
217,12,6579894219520,4,64,3601152,300032,75008,0,768,62208,300096,64,bundle1.values
217,13,6579894519616,8,64,3901248,600064,75008,0,1856,34624,600128,64,bundle1.rates
217,14,6579895119744,1,64,4501376,75008,75008,0,3968,44928,75072,64,bundle2.flags
217,15,6579895194816,2,64,4576448,150016,75008,0,1216,54464,150080,64,bundle2.counters
217,16,6579895344896,4,64,4726528,300032,75008,0,3840,7936,300096,64,bundle2.counts
217,17,6579895644992,8,64,5026624,600064,75008,0,832,45888,600128,64,bundle2.totals
217,18,6579896245120,3,64,5626752,225024,75008,0,2944,56192,225088,64,bundle2.payloads
217,19,6579896470208,4,64,5851840,300032,75008,0,2752,19136,300096,64,bundle2.values
217,20,6579896770304,8,64,6151936,600064,75008,0,3840,57088,600128,64,bundle2.rates
217,21,6579897370432,1,64,6752064,75008,75008,0,1856,1856,75072,64,bundle3.flags
217,22,6579897445504,2,64,6827136,150016,75008,0,3200,11392,150080,64,bundle3.counters
217,23,6579897595584,4,64,6977216,300032,75008,0,1728,30400,300096,64,bundle3.counts
217,24,6579897895680,8,64,7277312,600064,75008,0,2816,2816,600128,64,bundle3.totals
217,25,6579898495808,3,64,7877440,225024,75008,0,832,13120,225088,64,bundle3.payloads
217,26,6579898720896,4,64,8102528,300032,75008,0,640,41600,300096,64,bundle3.values
217,27,6579899020992,8,64,8402624,600064,75008,0,1728,14016,600128,64,bundle3.rates
217,28,6579899621120,1,64,9002752,75008,75008,0,3840,24320,75072,64,bundle4.flags
217,29,6579899696192,2,64,9077824,150016,75008,0,1088,33856,150080,64,bundle4.counters
217,30,6579899846272,4,64,9227904,300032,75008,0,3712,52864,300096,64,bundle4.counts
217,31,6579900146368,8,64,9528000,600064,75008,0,704,25280,600128,64,bundle4.totals
217,32,6579900746496,3,64,10128128,225024,75008,0,2816,35584,225088,64,bundle4.payloads
217,33,6579900971584,4,64,10353216,300032,75008,0,2624,64064,300096,64,bundle4.values
217,34,6579901271680,8,64,10653312,600064,75008,0,3712,36480,600128,64,bundle4.rates
217,35,6579901871808,1,64,11253440,75008,75008,0,1728,46784,75072,64,bundle5.flags
217,36,6579901946880,2,64,11328512,150016,75008,0,3072,56320,150080,64,bundle5.counters
217,37,6579902096960,4,64,11478592,300032,75008,0,1600,9792,300096,64,bundle5.counts
217,38,6579902397056,8,64,11778688,600064,75008,0,2688,47744,600128,64,bundle5.totals
217,39,6579902997184,3,64,12378816,225024,75008,0,704,58048,225088,64,bundle5.payloads
217,40,6579903222272,4,64,12603904,300032,75008,0,512,20992,300096,64,bundle5.values
217,41,6579903522368,8,64,12904000,600064,75008,0,1600,58944,,,bundle5.rates
218,0,3452650389504,4,64,0,262144,65536,0,0,0,262144,0,bundle0.positions
218,1,3452650651648,4,64,262144,262144,65536,0,0,0,262144,0,bundle0.velocities
218,2,3452650913792,32,64,524288,2097152,65536,0,0,0,2097152,0,bundle0.aligned32
218,3,3452653010944,64,64,2621440,4194304,65536,0,0,0,4194304,0,bundle0.aligned64
218,4,3452657205248,256,256,6815744,16777216,65536,0,0,0,16777216,0,bundle0.aligned256
218,5,3452673982464,4,64,23592960,262144,65536,0,0,0,262144,0,bundle1.positions
218,6,3452674244608,4,64,23855104,262144,65536,0,0,0,262144,0,bundle1.velocities
218,7,3452674506752,32,64,24117248,2097152,65536,0,0,0,2097152,0,bundle1.aligned32
218,8,3452676603904,64,64,26214400,4194304,65536,0,0,0,4194304,0,bundle1.aligned64
218,9,3452680798208,256,256,30408704,16777216,65536,0,0,0,16777216,0,bundle1.aligned256
218,10,3452697575424,4,64,47185920,262144,65536,0,0,0,262144,0,bundle2.positions
218,11,3452697837568,4,64,47448064,262144,65536,0,0,0,262144,0,bundle2.velocities
218,12,3452698099712,32,64,47710208,2097152,65536,0,0,0,2097152,0,bundle2.aligned32
218,13,3452700196864,64,64,49807360,4194304,65536,0,0,0,4194304,0,bundle2.aligned64
218,14,3452704391168,256,256,54001664,16777216,65536,0,0,0,,,bundle2.aligned256
219,0,4860829958144,8,64,0,600064,75008,0,0,0,600064,0,positions0.xs
219,1,4860830558208,8,64,600064,600064,75008,0,2048,10240,600064,0,positions0.ys
219,2,4860831158272,8,64,1200128,600064,75008,0,0,20480,600064,0,positions0.zs
219,3,4860831758336,8,64,1800192,600064,75008,0,2048,30720,600064,0,velocities0.xs
219,4,4860832358400,8,64,2400256,600064,75008,0,0,40960,600064,0,velocities0.ys
219,5,4860832958464,8,64,3000320,600064,75008,0,2048,51200,600064,0,velocities0.zs
219,6,4860833558528,8,64,3600384,600064,75008,0,0,61440,600064,0,positions1.xs
219,7,4860834158592,8,64,4200448,600064,75008,0,2048,6144,600064,0,positions1.ys
219,8,4860834758656,8,64,4800512,600064,75008,0,0,16384,600064,0,positions1.zs
219,9,4860835358720,8,64,5400576,600064,75008,0,2048,26624,600064,0,velocities1.xs
219,10,4860835958784,8,64,6000640,600064,75008,0,0,36864,600064,0,velocities1.ys
219,11,4860836558848,8,64,6600704,600064,75008,0,2048,47104,600064,0,velocities1.zs
219,12,4860837158912,8,64,7200768,600064,75008,0,0,57344,600064,0,positions2.xs
219,13,4860837758976,8,64,7800832,600064,75008,0,2048,2048,600064,0,positions2.ys
219,14,4860838359040,8,64,8400896,600064,75008,0,0,12288,600064,0,positions2.zs
219,15,4860838959104,8,64,9000960,600064,75008,0,2048,22528,600064,0,velocities2.xs
219,16,4860839559168,8,64,9601024,600064,75008,0,0,32768,600064,0,velocities2.ys
219,17,4860840159232,8,64,10201088,600064,75008,0,2048,43008,600064,0,velocities2.zs
219,18,4860840759296,8,64,10801152,600064,75008,0,0,53248,600064,0,positions3.xs
219,19,4860841359360,8,64,11401216,600064,75008,0,2048,63488,600064,0,positions3.ys
219,20,4860841959424,8,64,12001280,600064,75008,0,0,8192,600064,0,positions3.zs
219,21,4860842559488,8,64,12601344,600064,75008,0,2048,18432,600064,0,velocities3.xs
219,22,4860843159552,8,64,13201408,600064,75008,0,0,28672,600064,0,velocities3.ys
219,23,4860843759616,8,64,13801472,600064,75008,0,2048,38912,,,velocities3.zs
220,0,5291668865024,8,64,0,524288,65536,0,0,0,524288,0,entity_handles
220,1,5291669389312,4,64,524288,262144,65536,0,0,0,262144,0,integral_biases
220,2,5291669651456,4,64,786432,262144,65536,0,0,0,262144,0,float_biases
220,3,5291669913600,1,64,1048576,65536,65536,0,0,0,65536,0,tasks
220,4,5291669979136,4,64,1114112,262144,65536,0,0,0,262144,0,locations.xs
220,5,5291670241280,4,64,1376256,262144,65536,0,0,0,262144,0,locations.ys
220,6,5291670503424,4,64,1638400,262144,65536,0,0,0,262144,0,locations.zs
220,7,5291670765568,4,64,1900544,262144,65536,0,0,0,262144,0,desired_move_locations.xs
220,8,5291671027712,4,64,2162688,262144,65536,0,0,0,262144,0,desired_move_locations.ys
220,9,5291671289856,4,64,2424832,262144,65536,0,0,0,262144,0,desired_move_locations.zs
220,10,5291671552000,4,64,2686976,262144,65536,0,0,0,262144,0,aim_directions.xs
220,11,5291671814144,4,64,2949120,262144,65536,0,0,0,262144,0,aim_directions.ys
220,12,5291672076288,4,64,3211264,262144,65536,0,0,0,262144,0,aim_directions.zs
220,13,5291672338432,4,64,3473408,262144,65536,0,0,0,262144,0,desired_aiming_directions.xs
220,14,5291672600576,4,64,3735552,262144,65536,0,0,0,262144,0,desired_aiming_directions.ys
220,15,5291672862720,4,64,3997696,262144,65536,0,0,0,262144,0,desired_aiming_directions.zs
220,16,5291673124864,4,64,4259840,262144,65536,0,0,0,262144,0,movement_directions.xs
220,17,5291673387008,4,64,4521984,262144,65536,0,0,0,262144,0,movement_directions.ys
220,18,5291673649152,4,64,4784128,262144,65536,0,0,0,262144,0,movement_directions.zs
220,19,5291673911296,4,64,5046272,262144,65536,0,0,0,262144,0,velocities.xs
220,20,5291674173440,4,64,5308416,262144,65536,0,0,0,262144,0,velocities.ys
220,21,5291674435584,4,64,5570560,262144,65536,0,0,0,262144,0,velocities.zs
220,22,5291674697728,4,64,5832704,262144,65536,0,0,0,262144,0,move_distances
220,23,5291674959872,4,64,6094848,262144,65536,0,0,0,262144,0,speeds
220,24,5291675222016,1,64,6356992,65536,65536,0,0,0,65536,0,teams
220,25,5291675287552,4,64,6422528,262144,65536,0,0,0,262144,0,healths
220,26,5291675549696,8,64,6684672,524288,65536,0,0,0,524288,0,parent_handles
220,27,5291676073984,1,64,7208960,65536,65536,0,0,0,65536,0,awareness_scan_countdowns.counters
220,28,5291676139520,2,64,7274496,131072,65536,0,0,0,131072,0,navigation_update_countdowns.remaining_ticks
220,29,5291676270592,2,64,7405568,131072,65536,0,0,0,131072,0,navigation_update_countdowns.periods
220,30,5291676401664,4,64,7536640,262144,65536,0,0,0,262144,0,separation_steering.xs
220,31,5291676663808,4,64,7798784,262144,65536,0,0,0,262144,0,separation_steering.ys
220,32,5291676925952,4,64,8060928,262144,65536,0,0,0,262144,0,separation_steering.zs
220,33,5291677188096,1,64,8323072,65536,65536,0,0,0,65536,0,navigation_risk_tiers
220,34,5291677253632,1,64,8388608,65536,65536,0,0,0,65536,0,navigation_lower_risk_scan_counts
220,35,5291677319168,1,64,8454144,65536,65536,0,0,0,65536,0,avoidance_choice_indices
220,36,5291677384704,1,64,8519680,65536,65536,0,0,0,65536,0,avoidance_clear_scan_counts
220,37,5291677450240,2,64,8585216,131072,65536,0,0,0,131072,0,attack_reposition_countdowns.counters
220,38,5291677581312,2,64,8716288,131072,65536,0,0,0,131072,0,attack_cooldowns.counters
220,39,5291677712384,8,64,8847360,524288,65536,0,0,0,524288,0,target_handles
220,40,5291678236672,4,64,9371648,262144,65536,0,0,0,262144,0,target_locations.xs
220,41,5291678498816,4,64,9633792,262144,65536,0,0,0,262144,0,target_locations.ys
220,42,5291678760960,4,64,9895936,262144,65536,0,0,0,262144,0,target_locations.zs
220,43,5291679023104,4,64,10158080,262144,65536,0,0,0,262144,0,target_velocities.xs
220,44,5291679285248,4,64,10420224,262144,65536,0,0,0,262144,0,target_velocities.ys
220,45,5291679547392,4,64,10682368,262144,65536,0,0,0,262144,0,target_velocities.zs
220,46,5291679809536,4,64,10944512,262144,65536,0,0,0,262144,0,target_directions.xs
220,47,5291680071680,4,64,11206656,262144,65536,0,0,0,262144,0,target_directions.ys
220,48,5291680333824,4,64,11468800,262144,65536,0,0,0,262144,0,target_directions.zs
220,49,5291680595968,4,64,11730944,262144,65536,0,0,0,262144,0,intercept_times
220,50,5291680858112,4,64,11993088,262144,65536,0,0,0,262144,0,target_distance_sq
220,51,5291681120256,4,64,12255232,262144,65536,0,0,0,262144,0,target_distances
220,52,5291681382400,4,64,12517376,262144,65536,0,0,0,,,target_radii
221,0,3246995996672,8,64,0,800256,100032,0,0,0,800256,0,entity_handles
221,1,3246996796928,4,64,800256,400128,100032,0,1536,13824,400128,0,integral_biases
221,2,3246997197056,4,64,1200384,400128,100032,0,256,20736,400128,0,float_biases
221,3,3246997597184,1,64,1600512,100032,100032,0,3072,27648,100032,0,tasks
221,4,3246997697216,4,64,1700544,400128,100032,0,704,62144,400128,0,locations.xs
221,5,3246998097344,4,64,2100672,400128,100032,0,3520,3520,400128,0,locations.ys
221,6,3246998497472,4,64,2500800,400128,100032,0,2240,10432,400128,0,locations.zs
221,7,3246998897600,4,64,2900928,400128,100032,0,960,17344,400128,0,desired_move_locations.xs
221,8,3246999297728,4,64,3301056,400128,100032,0,3776,24256,400128,0,desired_move_locations.ys
221,9,3246999697856,4,64,3701184,400128,100032,0,2496,31168,400128,0,desired_move_locations.zs
221,10,3247000097984,4,64,4101312,400128,100032,0,1216,38080,400128,0,aim_directions.xs
221,11,3247000498112,4,64,4501440,400128,100032,0,4032,44992,400128,0,aim_directions.ys
221,12,3247000898240,4,64,4901568,400128,100032,0,2752,51904,400128,0,aim_directions.zs
221,13,3247001298368,4,64,5301696,400128,100032,0,1472,58816,400128,0,desired_aiming_directions.xs
221,14,3247001698496,4,64,5701824,400128,100032,0,192,192,400128,0,desired_aiming_directions.ys
221,15,3247002098624,4,64,6101952,400128,100032,0,3008,7104,400128,0,desired_aiming_directions.zs
221,16,3247002498752,4,64,6502080,400128,100032,0,1728,14016,400128,0,movement_directions.xs
221,17,3247002898880,4,64,6902208,400128,100032,0,448,20928,400128,0,movement_directions.ys
221,18,3247003299008,4,64,7302336,400128,100032,0,3264,27840,400128,0,movement_directions.zs
221,19,3247003699136,4,64,7702464,400128,100032,0,1984,34752,400128,0,velocities.xs
221,20,3247004099264,4,64,8102592,400128,100032,0,704,41664,400128,0,velocities.ys
221,21,3247004499392,4,64,8502720,400128,100032,0,3520,48576,400128,0,velocities.zs
221,22,3247004899520,4,64,8902848,400128,100032,0,2240,55488,400128,0,move_distances
221,23,3247005299648,4,64,9302976,400128,100032,0,960,62400,400128,0,speeds
221,24,3247005699776,1,64,9703104,100032,100032,0,3776,3776,100032,0,teams
221,25,3247005799808,4,64,9803136,400128,100032,0,1408,38272,400128,0,healths
221,26,3247006199936,8,64,10203264,800256,100032,0,128,45184,800256,0,parent_handles
221,27,3247007000192,1,64,11003520,100032,100032,0,1664,59008,100032,0,awareness_scan_countdowns.counters
221,28,3247007100224,2,64,11103552,200064,100032,0,3392,27968,200064,0,navigation_update_countdowns.remaining_ticks
221,29,3247007300288,2,64,11303616,200064,100032,0,2752,31424,200064,0,navigation_update_countdowns.periods
221,30,3247007500352,4,64,11503680,400128,100032,0,2112,34880,400128,0,separation_steering.xs
221,31,3247007900480,4,64,11903808,400128,100032,0,832,41792,400128,0,separation_steering.ys
221,32,3247008300608,4,64,12303936,400128,100032,0,3648,48704,400128,0,separation_steering.zs
